time,value
0.06857142857142857,70.29220779220779
0.096,65.74675324675324
0.17828571428571427,64.77272727272727
0.23314285714285712,64.12337662337663
0.34285714285714286,62.824675324675326
0.3977142857142857,61.850649350649356
0.5074285714285715,60.87662337662337
0.5348571428571429,60.55194805194806
0.6171428571428571,59.9025974025974
0.6994285714285715,59.253246753246756
0.7817142857142857,58.603896103896105
0.8365714285714285,58.27922077922077
0.9737142857142858,57.95454545454546
1.0285714285714285,57.62987012987013
1.1382857142857143,56.980519480519476
1.248,56.65584415584416
1.3302857142857143,56.006493506493506
1.4674285714285715,55.68181818181818
1.577142857142857,55.35714285714286
1.6320000000000001,55.032467532467535
1.961142857142857,53.73376623376623
2.0434285714285716,53.73376623376623
2.1805714285714286,53.08441558441559
2.3177142857142856,52.75974025974026
2.4548571428571426,52.75974025974026
2.5371428571428574,52.75974025974026
2.729142857142857,52.1103896103896
2.8937142857142857,51.461038961038966
3.0857142857142854,50.81168831168831
3.222857142857143,50.81168831168831
3.305142857142857,50.48701298701299
3.414857142857143,50.48701298701299
3.5245714285714285,50.16233766233766
3.579428571428571,50.16233766233766
3.6342857142857143,50.16233766233766
3.661714285714286,50.16233766233766
3.7439999999999998,50.16233766233766
3.908571428571429,50.16233766233766
4.2377142857142855,50.16233766233766
4.566857142857143,50.16233766233766
4.841142857142857,50.16233766233766
4.978285714285715,50.16233766233766
5.252571428571429,50.48701298701299
5.472,50.48701298701299
5.636571428571428,50.48701298701299
5.718857142857143,50.48701298701299
5.8834285714285715,50.81168831168831
6.048,51.78571428571429
6.24,52.435064935064936
6.322285714285714,52.75974025974026
6.459428571428571,53.40909090909091
6.6240000000000006,54.05844155844156
6.706285714285714,54.38311688311688
6.843428571428571,55.35714285714286
6.980571428571428,55.68181818181818
7.117714285714286,56.33116883116883
7.172571428571429,56.33116883116883
7.309714285714286,56.980519480519476
7.474285714285715,57.3051948051948
7.7211428571428575,58.603896103896105
7.776,58.92857142857143
7.885714285714286,59.577922077922075
7.968,59.9025974025974
7.995428571428571,60.22727272727273
8.050285714285714,60.55194805194806
8.105142857142857,60.87662337662337
8.132571428571428,60.87662337662337
8.16,60.87662337662337
8.242285714285714,60.87662337662337
8.379428571428571,61.201298701298704
8.955428571428572,62.5
9.174857142857142,63.149350649350644
9.558857142857143,63.798701298701296
9.91542857142857,64.44805194805194
10.299428571428571,65.42207792207793
10.464,65.42207792207793
10.710857142857144,65.74675324675324
10.875428571428571,66.07142857142857
11.040000000000001,66.07142857142857
11.094857142857144,66.07142857142857
11.204571428571429,66.07142857142857
11.314285714285713,66.3961038961039
11.424,66.3961038961039
11.478857142857143,66.3961038961039
11.561142857142856,66.3961038961039
11.670857142857143,66.3961038961039
11.753142857142857,66.3961038961039
11.78057142857143,66.3961038961039
11.808,66.3961038961039
11.890285714285714,67.37012987012987
12.21942857142857,67.37012987012987
12.603428571428571,67.37012987012987
13.014857142857142,67.37012987012987
13.206857142857142,67.37012987012987
13.563428571428572,67.37012987012987
13.837714285714288,66.72077922077922
14.057142857142857,66.3961038961039
14.139428571428573,66.3961038961039
14.331428571428573,66.07142857142857
14.495999999999999,66.07142857142857
14.66057142857143,65.74675324675324
14.715428571428571,65.74675324675324
14.825142857142856,65.42207792207793
14.934857142857144,65.09740259740259
14.989714285714285,65.09740259740259
15.04457142857143,65.09740259740259
15.154285714285715,65.09740259740259
15.456,64.77272727272727
15.62057142857143,63.798701298701296
15.949714285714286,62.5
16.251428571428573,61.201298701298704
16.498285714285714,60.22727272727273
16.635428571428573,59.9025974025974
17.101714285714284,58.92857142857143
17.293714285714284,58.27922077922077
17.375999999999998,58.27922077922077
17.59542857142857,57.62987012987013
17.677714285714284,57.62987012987013
17.814857142857143,57.3051948051948
17.869714285714284,57.3051948051948
18.006857142857143,57.3051948051948
18.281142857142857,55.68181818181818
18.829714285714285,53.40909090909091
19.049142857142858,52.435064935064936
19.268571428571427,51.78571428571429
19.350857142857144,51.78571428571429
19.515428571428572,51.13636363636363
19.707428571428572,50.48701298701299
19.81714285714286,50.16233766233766
20.00914285714286,49.83766233766234
20.173714285714283,49.51298701298701
20.338285714285714,49.188311688311686
20.420571428571428,49.188311688311686
20.557714285714283,49.188311688311686
20.64,48.538961038961034
20.77714285714286,48.538961038961034
20.886857142857146,48.214285714285715
20.969142857142856,48.214285714285715
21.133714285714284,48.86363636363637
21.298285714285715,49.83766233766234
21.408,50.16233766233766
21.545142857142856,51.13636363636363
21.846857142857143,52.1103896103896
21.901714285714284,52.435064935064936
22.038857142857143,53.08441558441559
22.14857142857143,53.73376623376623
22.230857142857143,54.38311688311688
22.313142857142857,54.7077922077922
22.39542857142857,55.35714285714286
22.505142857142857,56.006493506493506
22.56,56.65584415584416
22.614857142857144,56.980519480519476
22.669714285714285,57.95454545454546
22.752,58.603896103896105
22.834285714285713,59.253246753246756
22.889142857142858,59.577922077922075
22.944,60.22727272727273
23.026285714285713,60.87662337662337
23.081142857142858,61.850649350649356
23.10857142857143,61.850649350649356
23.16342857142857,62.5
23.190857142857144,62.824675324675326
23.218285714285713,63.149350649350644
23.245714285714286,63.47402597402597
23.273142857142858,63.47402597402597
23.30057142857143,66.07142857142857
23.328,66.72077922077922
23.410285714285713,67.6948051948052
23.49257142857143,68.34415584415584
23.54742857142857,68.9935064935065
23.574857142857145,69.31818181818183
23.602285714285713,69.64285714285714
23.65714285714286,70.29220779220779
23.68457142857143,70.61688311688312
23.712,70.61688311688312
23.73942857142857,70.94155844155844
23.766857142857145,71.26623376623377
23.794285714285714,71.5909090909091
23.821714285714286,71.9155844155844
23.849142857142855,72.24025974025975
23.87657142857143,72.24025974025975
23.904,72.56493506493507
23.93142857142857,72.8896103896104
23.958857142857145,72.8896103896104
24,73.21428571428571
