time,value
0.04114285714285714,85.87662337662337
0.06857142857142857,85.87662337662337
0.096,85.87662337662337
0.15085714285714286,85.87662337662337
0.23314285714285712,85.87662337662337
0.34285714285714286,85.55194805194806
0.3977142857142857,85.22727272727273
0.5348571428571429,84.57792207792207
0.6445714285714286,84.25324675324676
0.7817142857142857,83.6038961038961
0.9188571428571428,82.95454545454545
1.0285714285714285,82.62987012987013
1.056,82.62987012987013
1.1382857142857143,82.3051948051948
1.2205714285714286,81.98051948051948
1.2754285714285714,81.65584415584416
1.3302857142857143,81.65584415584416
1.4948571428571429,81.0064935064935
1.577142857142857,80.68181818181817
1.6868571428571428,80.35714285714286
1.7417142857142855,80.35714285714286
1.8239999999999998,79.70779220779221
1.9337142857142857,79.38311688311688
2.016,79.05844155844156
2.0434285714285716,79.05844155844156
2.1257142857142854,78.73376623376623
2.1805714285714286,78.4090909090909
2.208,78.0844155844156
2.2354285714285713,78.0844155844156
2.2902857142857145,78.0844155844156
2.345142857142857,78.0844155844156
2.4274285714285715,77.43506493506493
2.592,76.78571428571429
2.866285714285714,75.81168831168831
3.442285714285714,73.53896103896103
3.990857142857143,70.94155844155844
4.5120000000000005,68.01948051948052
4.704000000000001,67.04545454545455
5.691428571428572,60.55194805194806
5.910857142857143,59.577922077922075
6.020571428571428,58.92857142857143
6.102857142857143,58.92857142857143
6.185142857142857,58.603896103896105
6.212571428571428,58.603896103896105
6.267428571428571,58.27922077922077
6.322285714285714,58.27922077922077
6.678857142857144,58.27922077922077
7.117714285714286,57.95454545454546
7.693714285714286,56.980519480519476
8.297142857142857,55.68181818181818
8.544,55.35714285714286
8.982857142857142,54.38311688311688
9.33942857142857,53.08441558441559
9.558857142857143,52.435064935064936
9.613714285714286,52.435064935064936
9.72342857142857,51.78571428571429
9.833142857142857,51.461038961038966
9.86057142857143,51.461038961038966
9.91542857142857,51.461038961038966
10.05257142857143,51.78571428571429
10.326857142857143,51.78571428571429
10.573714285714285,51.78571428571429
10.793142857142858,52.1103896103896
10.902857142857144,52.1103896103896
11.122285714285713,52.1103896103896
11.396571428571429,52.435064935064936
11.506285714285713,52.435064935064936
11.698285714285714,52.435064935064936
11.890285714285714,52.435064935064936
12.02742857142857,52.435064935064936
12.16457142857143,52.435064935064936
12.246857142857142,52.435064935064936
12.384,52.435064935064936
12.493714285714287,52.435064935064936
12.576,52.435064935064936
12.658285714285714,52.435064935064936
12.768,52.435064935064936
13.042285714285715,52.435064935064936
13.344000000000001,52.435064935064936
13.535999999999998,52.435064935064936
13.837714285714288,52.435064935064936
14.08457142857143,52.435064935064936
14.303999999999998,52.435064935064936
14.413714285714285,52.435064935064936
14.578285714285714,52.435064935064936
14.715428571428571,52.75974025974026
14.879999999999999,52.75974025974026
14.962285714285715,52.75974025974026
15.072,52.75974025974026
15.181714285714285,52.75974025974026
15.264,52.75974025974026
15.346285714285715,52.75974025974026
15.401142857142856,52.75974025974026
15.483428571428572,52.75974025974026
15.510857142857141,52.75974025974026
15.62057142857143,52.75974025974026
15.648,52.75974025974026
15.730285714285715,52.75974025974026
15.949714285714286,52.75974025974026
16.032,52.75974025974026
16.196571428571428,52.435064935064936
16.27885714285714,52.1103896103896
16.416,51.78571428571429
16.525714285714287,51.461038961038966
16.635428571428573,51.461038961038966
16.690285714285714,51.13636363636363
16.799999999999997,50.81168831168831
16.909714285714287,50.48701298701299
17.019428571428573,50.16233766233766
17.074285714285715,50.16233766233766
17.15657142857143,49.83766233766234
17.266285714285715,49.51298701298701
17.375999999999998,49.188311688311686
17.485714285714284,48.86363636363637
17.650285714285715,48.538961038961034
17.677714285714284,48.538961038961034
17.70514285714286,48.214285714285715
17.759999999999998,47.88961038961039
17.78742857142857,47.88961038961039
17.842285714285715,47.564935064935064
17.869714285714284,47.564935064935064
17.897142857142857,47.564935064935064
17.92457142857143,47.564935064935064
17.951999999999998,47.24025974025974
18.089142857142857,46.91558441558442
18.36342857142857,46.91558441558442
18.610285714285716,46.590909090909086
18.802285714285716,46.590909090909086
18.884571428571427,46.590909090909086
19.049142857142858,46.590909090909086
19.213714285714286,46.26623376623377
19.378285714285713,46.26623376623377
19.488,46.26623376623377
19.62514285714286,46.26623376623377
19.789714285714286,45.94155844155844
19.872,45.94155844155844
20.00914285714286,45.94155844155844
20.118857142857145,45.616883116883116
20.310857142857145,44.967532467532465
20.338285714285714,44.967532467532465
20.448,44.642857142857146
20.530285714285714,44.642857142857146
20.58514285714286,44.642857142857146
20.722285714285714,44.967532467532465
20.886857142857146,44.967532467532465
20.941714285714284,44.967532467532465
21.133714285714284,44.967532467532465
21.270857142857142,44.967532467532465
21.462857142857143,45.616883116883116
21.517714285714284,45.616883116883116
21.682285714285715,45.94155844155844
21.792,46.26623376623377
21.929142857142857,46.590909090909086
22.01142857142857,46.590909090909086
22.121142857142857,46.91558441558442
22.20342857142857,46.91558441558442
22.34057142857143,47.24025974025974
22.450285714285712,47.24025974025974
22.53257142857143,47.564935064935064
22.642285714285713,47.88961038961039
22.669714285714285,48.214285714285715
22.72457142857143,48.214285714285715
22.752,48.214285714285715
22.77942857142857,48.538961038961034
22.806857142857144,48.538961038961034
22.834285714285713,48.538961038961034
22.861714285714285,48.538961038961034
22.944,48.538961038961034
22.998857142857144,48.538961038961034
23.10857142857143,48.538961038961034
23.218285714285713,48.538961038961034
23.328,48.86363636363637
23.355428571428572,48.86363636363637
23.465142857142858,48.86363636363637
23.54742857142857,48.86363636363637
23.629714285714286,48.86363636363637
23.65714285714286,49.188311688311686
23.794285714285714,49.188311688311686
23.849142857142855,49.188311688311686
23.904,49.188311688311686
23.958857142857145,49.51298701298701
24,49.51298701298701
